COURSE.SECTIONS.ID,SEC.TERM,SEC.COURSE,SEC.NAME,SEC.NO,SEC.USER1,SEC.USER6,SEC.LOCATION,SEC.LOCATION.DESC.CC,SEC.CAPACITY,SEC.EVERY.STUDENT.COUNT,SEC.STUDENTS.COUNT,SEC.AUDIT.STUDENT.COUNT,SEC.ACAD.LEVEL,SEC.CRED.TYPE,SEC.MIN.CRED,SEC.MAX.CRED,SEC.BILLING.CRED,XSEC.FTE.COUNT,XSEC.FTE.CONTACT,SEC.CEUS,SEC.CONTACT.HOURS,SEC.COURSE.LEVELS,SEC.STATUS.ACTION1,SEC.STATUS,DataDatetime
29190,2018SP,S23464,TRN-180-T01,T01,TR,,MC,Main Campus,20,15,15,0,CU,IN,3,0,3,15,80,0,"1.00, 4.00","AAS, DIP, CER",1,A,2018-03-03T02:06:17.197Z
29191,2018SP,S21713,AUT-281-TA1,TA1,TR,,MC,Main Campus,20,15,15,0,CU,IN,3,0,3,15,64,0,"2.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:17.213Z
29490,2018SP,S24018,ACA-122-IN1,IN1,IN,,OL,Online Cu Classes,40,44,44,0,CU,IN,1,0,1,32,32,0,2,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:18.931Z
29491,2018SP,S13516,ACA-115-01,1,TR,,MC,Main Campus,20,16,16,0,CU,IN,1,0,1,10,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:18.931Z
29492,2018SP,S13516,ACA-115-N1,N1,TR,,MC,Main Campus,20,14,14,0,CU,IN,1,0,1,7,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:18.947Z
29493,2018SP,S13516,ACA-115-W1,W1,WB,,MC,Main Campus,20,0,0,0,CU,IN,1,0,1,0,32,0,2,"AAS, DIP, CER",2,C,2018-03-03T02:06:18.947Z
29494,2018SP,S13516,ACA-115-IN1,IN1,IN,,OL,Online Cu Classes,40,48,48,0,CU,IN,1,0,1,38,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:18.947Z
29495,2018SP,S13516,ACA-115-INA1,INA1,IN,,OL,Online Cu Classes,40,0,0,0,CU,IN,1,0,1,0,32,0,2,"AAS, DIP, CER",2,C,2018-03-03T02:06:18.963Z
29497,2018SP,S13516,ACA-115-INA2,INA2,IN,,OL,Online Cu Classes,20,0,0,0,CU,IN,1,0,1,0,32,0,2,"AAS, DIP, CER",2,C,2018-03-03T02:06:18.963Z
29498,2018SP,S24018,ACA-122-W1,W1,WB,,MC,Main Campus,20,14,14,0,CU,IN,1,0,1,10,32,0,2,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:18.978Z
29500,2018SP,S24018,ACA-122-W2,W2,WB,,MC,Main Campus,20,15,15,0,CU,IN,1,0,1,12,32,0,2,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:18.978Z
29501,2018SP,S24018,ACA-122-W3,W3,WB,,MC,Main Campus,20,11,11,0,CU,IN,1,0,1,5,32,0,2,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:18.994Z
29502,2018SP,S24018,ACA-122-INA1,INA1,IN,,OL,Online Cu Classes,20,4,4,0,CU,IN,1,0,1,0,32,0,2,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:18.994Z
29503,2018SP,S13443,AGR-265-01,1,TR,,MC,Main Campus,20,6,6,0,CU,IN,3,0,3,4,64,0,"2.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:19.009Z
29504,2018SP,S10139,ART-111-01,1,TR,,MC,Main Campus,30,26,26,0,CU,IN,3,0,3,14,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.009Z
29505,2018SP,S10139,ART-111-H01,H01,TR,,MC,Main Campus,30,22,22,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.009Z
29506,2018SP,S10139,ART-111-IN1,IN1,IN,,OL,Online Cu Classes,40,46,46,0,CU,IN,3,0,3,37,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.025Z
29507,2018SP,S10149,ART-115-01,1,TR,,MC,Main Campus,20,12,12,0,CU,IN,3,0,3,7,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.025Z
29508,2018SP,S23014,ART-121-H01,H01,TR,,MC,Main Campus,30,11,11,0,CU,IN,3,0,3,11,96,0,6,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.025Z
29509,2018SP,S24622,ART-264-HW1,HW1,WB,,MC,Main Campus,30,25,25,0,CU,IN,3,0,3,18,96,0,6,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.041Z
29510,2018SP,S24622,ART-264-IN1,IN1,IN,,OL,Online Cu Classes,30,7,7,0,CU,IN,3,0,3,0,96,0,6,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.041Z
29511,2018SP,S24020,BIO-111-01,1,TR,,MC,Main Campus,24,30,30,0,CU,IN,4,0,4,22,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.056Z
29512,2018SP,S24020,BIO-111-02,2,TR,,MC,Main Campus,24,29,29,0,CU,IN,4,0,4,21,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.056Z
29513,2018SP,S24020,BIO-111-03,3,TR,,MC,Main Campus,24,21,21,0,CU,IN,4,0,4,11,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.056Z
29514,2018SP,S24020,BIO-111-IN1,IN1,IN,,OL,Online Cu Classes,24,32,32,0,CU,IN,4,0,4,20,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.072Z
29515,2018SP,S24020,BIO-111-IN2,IN2,IN,,OL,Online Cu Classes,24,19,19,0,CU,IN,4,0,4,15,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.072Z
29516,2018SP,S24021,BIO-112-01,1,TR,,MC,Main Campus,25,13,13,0,CU,IN,4,0,4,10,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.072Z
29517,2018SP,S24021,BIO-112-H01,H01,TR,,MC,Main Campus,25,29,29,0,CU,IN,4,0,4,22,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.088Z
29518,2018SP,S24021,BIO-112-H02,H02,TR,,MC,Main Campus,25,27,27,0,CU,IN,4,0,4,23,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.088Z
29519,2018SP,S24021,BIO-112-IN1,IN1,IN,,OL,Online Cu Classes,24,15,15,0,CU,IN,4,0,4,12,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.088Z
29520,2018SP,S24021,BIO-112-N1,N1,TR,,MC,Main Campus,24,3,3,0,CU,IN,4,0,4,0,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.103Z
29521,2018SP,S14156,BIO-140-01,1,TR,,MC,Main Campus,24,12,12,0,CU,IN,3,0,3,10,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.103Z
29522,2018SP,S13084,BIO-140A-60,60,IN,,OL,Online Cu Classes,24,12,12,0,CU,IN,1,0,1,10,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.103Z
29523,2018SP,S13489,BIO-160-H01,H01,TR,,MC,Main Campus,24,11,11,0,CU,IN,3,0,3,11,64,0,"2.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:19.103Z
29524,2018SP,S11555,BIO-168-01,1,TR,,MC,Main Campus,24,20,20,0,CU,IN,4,0,4,10,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.119Z
29525,2018SP,S11629,BIO-169-01,1,TR,,MC,Main Campus,24,27,27,0,CU,IN,4,0,4,22,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.119Z
29527,2018SP,S11629,BIO-169-02,2,TR,,MC,Main Campus,24,15,15,0,CU,IN,4,0,4,10,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.134Z
29528,2018SP,S11629,BIO-169-N1,N1,TR,,MC,Main Campus,24,8,8,0,CU,IN,4,0,4,5,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.134Z
29529,2018SP,S12137,CHM-152-01,1,TR,,MC,Main Campus,24,13,13,0,CU,IN,4,0,4,10,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.134Z
29530,2018SP,S21722,COM-120-01,1,TR,,MC,Main Campus,30,13,13,0,CU,IN,3,0,3,12,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.150Z
29531,2018SP,S21722,COM-120-IN1,IN1,IN,,OL,Online Cu Classes,40,39,39,0,CU,IN,3,0,3,35,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.150Z
29532,2018SP,S12601,COM-231-01,1,TR,,MC,Main Campus,20,17,17,0,CU,IN,3,0,3,13,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.150Z
29533,2018SP,S12601,COM-231-02,2,TR,,MC,Main Campus,20,21,21,0,CU,IN,3,0,3,16,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.166Z
29534,2018SP,S12601,COM-231-03,3,TR,,MC,Main Campus,20,8,8,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.166Z
29535,2018SP,S12601,COM-231-04,4,TR,,MC,Main Campus,20,14,14,0,CU,IN,3,0,3,7,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.181Z
29536,2018SP,S12601,COM-231-05,5,TR,,MC,Main Campus,20,22,22,0,CU,IN,3,0,3,19,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.181Z
29537,2018SP,S12601,COM-231-N1,N1,TR,,MC,Main Campus,20,5,5,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.181Z
29538,2018SP,S20734,DFT-170-01,1,TR,,MC,Main Campus,20,13,13,0,CU,IN,3,0,3,12,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.197Z
29539,2018SP,S12796,WPP-125-01,1,TR,,MC,Main Campus,28,15,15,0,CU,IN,2,0,2,14,48,0,"1.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:19.197Z
29540,2018SP,S24207,SPA-182-H02,H02,TR,,MC,Main Campus,30,1,1,0,CU,IN,1,0,1,0,32,0,2,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.197Z
29541,2018SP,S13047,SPA-111-IN1,IN1,IN,,OL,Online Cu Classes,30,18,18,0,CU,IN,3,0,3,15,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.213Z
29542,2018SP,S12995,SPA-112-01,1,TR,,MC,Main Campus,30,8,8,0,CU,IN,3,0,3,6,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.213Z
29543,2018SP,S12995,SPA-112-H01,H01,TR,,MC,Main Campus,30,23,23,0,CU,IN,3,0,3,17,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.228Z
29544,2018SP,S12995,SPA-112-H02,H02,TR,,MC,Main Campus,30,12,12,0,CU,IN,3,0,3,7,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.228Z
29545,2018SP,S12995,SPA-112-IN1,IN1,IN,,OL,Online Cu Classes,30,13,13,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.228Z
29546,2018SP,S24207,SPA-182-H01,H01,TR,,MC,Main Campus,30,8,8,0,CU,IN,1,0,1,0,32,0,2,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.244Z
29548,2018SP,S23641,DRE-096-IN1,IN1,IN,,,,20,3,3,0,CU,DE,3,0,3,0,56,0,"2.50, 1.00",DEV,2,C,2018-03-03T02:06:19.244Z
29549,2018SP,S23642,DRE-097-W1,W1,WB,,MC,Main Campus,20,0,0,0,CU,DE,3,0,3,0,56,0,"2.50, 1.00",DEV,2,C,2018-03-03T02:06:19.259Z
29550,2018SP,S23642,DRE-097-IN1,IN1,IN,,OL,Online Cu Classes,20,10,10,0,CU,DE,3,0,3,4,56,0,"2.50, 1.00",DEV,1,A,2018-03-03T02:06:19.259Z
29551,2018SP,S23642,DRE-097-INA1,INA1,IN,,OL,Online Cu Classes,20,2,2,0,CU,DE,3,0,3,0,56,0,"2.50, 1.00",DEV,2,C,2018-03-03T02:06:19.259Z
29553,2018SP,S23643,DRE-098-W1,W1,WB,,MC,Main Campus,20,5,5,0,CU,DE,3,0,3,3,56,0,"2.50, 1.00",DEV,1,A,2018-03-03T02:06:19.275Z
29554,2018SP,S23643,DRE-098-WA2,WA2,WB,,MC,Main Campus,20,4,4,0,CU,DE,3,0,3,4,56,0,"2.50, 1.00",DEV,1,A,2018-03-03T02:06:19.275Z
29555,2018SP,S23643,DRE-098-IN1,IN1,IN,,OL,Online Cu Classes,20,15,15,0,CU,DE,3,0,3,5,56,0,"2.50, 1.00",DEV,1,A,2018-03-03T02:06:19.291Z
29556,2018SP,S23643,DRE-098-INA1,INA1,IN,,OL,Online Cu Classes,20,13,13,0,CU,DE,3,0,3,9,56,0,"2.50, 1.00",DEV,1,A,2018-03-03T02:06:19.291Z
29557,2018SP,S11774,ECO-251-IN1,IN1,IN,,OL,Online Cu Classes,35,36,36,0,CU,IN,3,0,3,24,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.306Z
29558,2018SP,S11710,ECO-252-IN1,IN1,IN,,OL,Online Cu Classes,35,9,9,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.306Z
29559,2018SP,S24022,ENG-111-01,1,TR,,MC,Main Campus,20,16,16,0,CU,IN,3,0,3,11,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.306Z
29560,2018SP,S24022,ENG-111-02,2,TR,,MC,Main Campus,20,15,15,0,CU,IN,3,0,3,8,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.322Z
29561,2018SP,S24022,ENG-111-03,3,TR,,MC,Main Campus,20,18,18,0,CU,IN,3,0,3,13,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.322Z
29562,2018SP,S24022,ENG-111-04,4,TR,,MC,Main Campus,20,8,8,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.338Z
29563,2018SP,S24022,ENG-111-06,6,TR,,MC,Main Campus,20,21,21,0,CU,IN,3,0,3,14,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.338Z
29564,2018SP,S24022,ENG-111-05,5,TR,,MC,Main Campus,20,20,20,0,CU,IN,3,0,3,15,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.338Z
29565,2018SP,S24022,ENG-111-A1,A1,TR,,MC,Main Campus,20,5,5,0,CU,IN,3,0,3,4,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.353Z
29566,2018SP,S24022,ENG-111-H01,H01,TR,,MC,Main Campus,21,22,22,0,CU,IN,3,0,3,21,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.353Z
29567,2018SP,S24022,ENG-111-IN1,IN1,IN,,OL,Online Cu Classes,30,36,36,0,CU,IN,3,0,3,27,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.353Z
29568,2018SP,S24022,ENG-111-IN2,IN2,IN,,OL,Online Cu Classes,30,29,29,0,CU,IN,3,0,3,22,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.369Z
29569,2018SP,S24022,ENG-111-INA1,INA1,IN,,OL,Online Cu Classes,20,22,22,0,CU,IN,3,0,3,16,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.369Z
29570,2018SP,S24024,ENG-112-01,1,TR,,MC,Main Campus,20,22,22,0,CU,IN,3,0,3,13,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.384Z
29571,2018SP,S24024,ENG-112-02,2,TR,,MC,Main Campus,22,27,27,0,CU,IN,3,0,3,20,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.384Z
29572,2018SP,S24024,ENG-112-03,3,TR,,MC,Main Campus,22,25,25,0,CU,IN,3,0,3,21,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.384Z
29574,2018SP,S24024,ENG-112-04,4,TR,,MC,Main Campus,20,18,18,0,CU,IN,3,0,3,12,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.400Z
29575,2018SP,S24024,ENG-112-05,5,TR,,MC,Main Campus,20,13,13,0,CU,IN,3,0,3,8,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.400Z
29576,2018SP,S24024,ENG-112-06,6,TR,,MC,Main Campus,24,27,27,0,CU,IN,3,0,3,24,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.416Z
29577,2018SP,S24024,ENG-112-IN1,IN1,IN,,OL,Online Cu Classes,40,44,44,0,CU,IN,3,0,3,37,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.416Z
29578,2018SP,S24024,ENG-112-INA1,INA1,IN,,OL,Online Cu Classes,20,25,25,0,CU,IN,3,0,3,20,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.416Z
29579,2018SP,S16350,ENG-125-01,1,TR,,MC,Main Campus,20,8,8,0,CU,IN,3,0,3,8,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.431Z
29580,2018SP,S24025,ENG-231-01,1,TR,,MC,Main Campus,30,16,16,0,CU,IN,3,0,3,13,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.431Z
29581,2018SP,S24025,ENG-231-H01,H01,TR,,MC,Main Campus,30,16,16,0,CU,IN,3,0,3,10,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.431Z
29582,2018SP,S24026,ENG-232-IN1,IN1,IN,,OL,Online Cu Classes,30,37,37,0,CU,IN,3,0,3,28,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.447Z
29583,2018SP,S11698,ENG-242-01,1,TR,,MC,Main Campus,30,13,13,0,CU,IN,3,0,3,10,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.447Z
29584,2018SP,L19755,FOR-123AB-01,1,TR,,MC,Main Campus,24,11,11,0,CU,IN,2,0,2,11,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:19.447Z
29585,2018SP,L19756,FOR-123BB-60,60,TR,,MC,Main Campus,12,7,7,0,CU,IN,1,0,1,6,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:19.463Z
29586,2018SP,L19756,FOR-123BB-61,61,TR,,MC,Main Campus,12,6,6,0,CU,IN,1,0,1,5,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:19.463Z
29589,2018SP,S23934,MAT-171-IN1,IN1,IN,,OL,Online Cu Classes,30,31,31,0,CU,IN,4,0,4,30,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.478Z
29590,2018SP,S23935,MAT-172-W1,W1,WB,,MC,Main Campus,30,22,22,0,CU,IN,4,0,4,17,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.494Z
29591,2018SP,S23935,MAT-172-W2,W2,WB,,MC,Main Campus,30,26,26,0,CU,IN,4,0,4,21,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.494Z
29592,2018SP,S23940,MAT-272-W1,W1,WB,,MC,Main Campus,20,7,7,0,CU,IN,4,0,4,5,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.509Z
29593,2018SP,S13676,MUS-110-01,1,TR,,MC,Main Campus,30,7,7,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.509Z
29594,2018SP,S13676,MUS-110-02,2,TR,,MC,Main Campus,30,21,21,0,CU,IN,3,0,3,14,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.509Z
29595,2018SP,S13676,MUS-110-IN1,IN1,IN,,OL,Online Cu Classes,40,44,44,0,CU,IN,3,0,3,38,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.525Z
29596,2018SP,S13646,MUS-112-01,1,TR,,MC,Main Campus,30,14,14,0,CU,IN,3,0,3,11,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.525Z
29597,2018SP,S11789,PED-110-H01,H01,TR,,MC,Main Campus,14,24,24,0,CU,IN,2,0,2,14,48,0,"1.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.541Z
29598,2018SP,S11789,PED-110-01,1,TR,,MC,Main Campus,12,14,14,0,CU,IN,2,0,2,11,48,0,"1.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.541Z
29599,2018SP,S10204,PED-142-H01,H01,TR,,MC,Main Campus,13,13,13,0,CU,IN,1,0,1,12,32,0,2,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.541Z
29600,2018SP,S10204,PED-142-H02,H02,TR,,MC,Main Campus,12,4,4,0,CU,IN,1,0,1,0,32,0,2,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.556Z
29601,2018SP,S12543,PHY-251-01,1,TR,,MC,Main Campus,24,6,6,0,CU,IN,4,0,4,6,96,0,"3.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.556Z
29602,2018SP,S24030,POL-120-IN1,IN1,IN,,OL,Online Cu Classes,30,29,29,0,CU,IN,3,0,3,22,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.556Z
29603,2018SP,S10777,PSY-150-01,1,TR,,MC,Main Campus,30,36,36,0,CU,IN,3,0,3,28,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.572Z
29604,2018SP,S10777,PSY-150-02,2,TR,,MC,Main Campus,32,38,38,0,CU,IN,3,0,3,28,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.572Z
29605,2018SP,S10777,PSY-150-03,3,TR,,MC,Main Campus,30,26,26,0,CU,IN,3,0,3,18,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.572Z
29606,2018SP,S10777,PSY-150-IN1,IN1,IN,,OL,Online Cu Classes,40,51,51,0,CU,IN,3,0,3,40,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.588Z
29607,2018SP,S10777,PSY-150-INA1,INA1,IN,,OL,Online Cu Classes,30,35,35,0,CU,IN,3,0,3,26,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.588Z
29608,2018SP,S13114,PSY-241-IN1,IN1,IN,,OL,Online Cu Classes,40,46,46,0,CU,IN,3,0,3,40,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.588Z
29609,2018SP,S11131,PSY-275-IN1,IN1,IN,,OL,Online Cu Classes,30,8,8,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.603Z
29610,2018SP,S12906,PSY-281-01,1,TR,,MC,Main Campus,30,30,30,0,CU,IN,3,0,3,25,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.603Z
29611,2018SP,S13256,REL-110-INA1,INA1,IN,,OL,Online Cu Classes,40,38,38,0,CU,IN,3,0,3,34,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.619Z
29612,2018SP,S11707,REL-211-01,1,TR,,MC,Main Campus,30,9,9,0,CU,IN,3,0,3,8,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.619Z
29614,2018SP,S11723,REL-212-IN1,IN1,IN,,OL,Online Cu Classes,30,25,25,0,CU,IN,3,0,3,20,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.634Z
29615,2018SP,S11919,SOC-210-IN1,IN1,IN,,OL,Online Cu Classes,35,42,42,0,CU,IN,3,0,3,32,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.634Z
29616,2018SP,S11798,SOC-213-IN1,IN1,IN,,OL,Online Cu Classes,30,14,14,0,CU,IN,3,0,3,13,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.634Z
29617,2018SP,S13047,SPA-111-01,1,TR,,MC,Main Campus,30,15,15,0,CU,IN,3,0,3,11,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.650Z
29618,2018SP,S10372,HIS-131-H01,H01,TR,,MC,Main Campus,30,28,28,0,CU,IN,3,0,3,18,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.650Z
29619,2018SP,S10386,HIS-132-01,1,TR,,MC,Main Campus,30,16,16,0,CU,IN,3,0,3,12,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.650Z
29620,2018SP,S10386,HIS-132-H01,H01,TR,,MC,Main Campus,30,28,28,0,CU,IN,3,0,3,24,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.666Z
29621,2018SP,S10386,HIS-132-IN1,IN1,IN,,OL,Online Cu Classes,31,38,38,0,CU,IN,3,0,3,27,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.666Z
29622,2018SP,S13238,HOR-116-01,1,TR,,MC,Main Campus,20,3,3,0,CU,IN,3,0,3,2,64,0,"2.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:19.681Z
29623,2018SP,S24316,HOR-161-01,1,TR,,MC,Main Campus,25,7,7,0,CU,IN,3,0,3,6,64,0,"2.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:19.681Z
29624,2018SP,S23384,HOR-164-01,1,TR,,MC,Main Campus,20,5,5,0,CU,IN,3,0,3,4,64,0,"2.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:19.681Z
29625,2018SP,S14059,HUM-110-01,1,TR,,MC,Main Campus,30,1,1,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:19.681Z
29626,2018SP,S24055,HUM-115-IN1,IN1,IN,,OL,Online Cu Classes,30,40,40,0,CU,IN,3,0,3,29,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.697Z
29627,2018SP,S12973,HUM-120-Y1,Y1,HY,,MC,Main Campus,16,19,19,0,CU,IN,3,0,3,14,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.697Z
29628,2018SP,S16395,HUM-160-H01,H01,TR,,MC,Main Campus,30,25,25,0,CU,IN,3,0,3,15,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:19.713Z
